7cd  26.665 101368.840  -3.651 454.040  49.221  26.659  26.531 
8d4  26.267 101288.832   3.012 242.630  50.571  26.284  25.968 
7ef  25.862 101380.224  -4.597 333.435  51.693  26.177  25.843 
7cd  26.653 101365.384  -3.360 454.544  49.221  26.659  26.531 
8d4  26.261 101305.904   1.590 241.714  50.541  26.284  25.968 
7ef  25.862 101389.384  -5.358 333.374  51.693  26.177  25.812 ,63562211502602
7cd  26.641 101361.896  -3.070 454.330  49.221  26.659  26.531 
7cd  26.653 101368.560  -3.625 454.513  49.221  26.659  26.531 
8d4  26.255 101288.488   3.041 240.600  50.541  26.284  25.968 
7ef  25.850 101385.896  -5.067 331.405  51.693  26.177  25.812 
7cd  26.659 101367.120  -3.503 453.659  49.221  26.659  26.562 
8d4  26.261 101296.496   2.372 241.500  50.541  26.284  25.968 
7ef  25.844 101396.360  -5.939 328.643  51.693  26.177  25.812 ,63562211506021
7cd  26.647 101370.032  -3.746 453.506  49.221  26.659  26.531 
8d4  26.243 101294.400   2.547 241.531  50.541  26.273  25.968 
7ef  25.844 101384.168  -4.925 328.994  51.716  26.177  25.812 
8d4  26.243 101288.128   3.070 240.097  50.571  26.273  25.968 
7ef  25.844 101384.168  -4.925 332.458  51.693  26.177  25.812 
7cd  26.653 101362.176  -3.096 454.422  49.221  26.649  26.531 
8d4  26.261 101302.768   1.852 240.325  50.571  26.273  25.968 
7ef  25.838 101388.528  -5.289 332.855  51.693  26.177  25.812 
7cd  26.641 101361.896  -3.070 454.055  49.221  26.649  26.531 
8d4  26.243 101291.264   2.808 239.364  50.571  26.273  25.968 
7ef  25.844 101381.120  -4.671 332.077  51.693  26.177  25.812 
7cd  26.647 101370.032  -3.746 454.513  49.221  26.659  26.531 
7cd  26.659 101367.120  -3.503 453.460  49.221  26.659  26.531 
8d4  26.255 101297.888   2.256 241.226  50.610  26.262  25.968 
7ef  25.844 101390.264  -5.432 332.962  51.662  26.177  25.812 
7cd  26.647 101366.832  -3.482 453.765  49.221  26.659  26.562 
8d4  26.243 101281.856   3.593 242.507  50.610  26.262  25.968 
7ef  25.831 101395.944  -5.902 330.627  51.662  26.187  25.812 
7cd  26.641 101365.104  -3.339 454.330  49.221  26.659  26.531 
8d4  26.243 101278.720   3.852 240.158  50.610  26.262  25.968 ,63562211515061
7ef  25.850 101379.808  -4.560 328.308  51.693  26.177  25.812 
8d4  26.255 101294.760   2.518 239.440  50.610  26.273  25.968 
7ef  25.850 101376.752  -4.306 329.544  51.693  26.177  25.812 
7cd  26.659 101367.120  -3.503 454.147  49.191  26.659  26.531 
8d4  26.243 101278.720   3.852 240.036  50.610  26.262  25.968 
7ef  25.856 101381.544  -4.708 328.903  51.716  26.177  25.812 
7cd  26.653 101368.560  -3.625 453.521  49.191  26.659  26.562 
8d4  26.237 101283.248   3.477 239.318  50.610  26.273  25.968 
7ef  25.856 101381.544  -4.708 328.216  51.716  26.187  25.812 
7cd  26.647 101354.056  -2.420 453.323  49.191  26.659  26.562 
7cd  26.653 101362.176  -3.096 454.467  49.191  26.659  26.562 
8d4  26.267 101301.376   1.968 242.111  50.610  26.262  25.968 
7ef  25.844 101384.168  -4.925 333.282  51.716  26.187  25.812 
7cd  26.647 101366.832  -3.482 454.010  49.191  26.659  26.562 
8d4  26.243 101288.128   3.070 243.011  50.640  26.262  25.968 ,63562211521924
7ef  25.868 101391.112  -5.501 333.633  51.746  26.198  25.812 
7cd  26.647 101370.032  -3.746 454.010  49.191  26.659  26.531 ,63562211522522
8d4  26.243 101288.128   3.070 240.112  50.640  26.262  25.968 
7ef  25.844 101371.968  -3.910 332.061  51.746  26.198  25.812 
8d4  26.255 101294.760   2.518 239.196  50.640  26.262  25.968 
7ef  25.844 101378.072  -4.417 330.032  51.746  26.198  25.812 
7cd  26.641 101365.104  -3.339 453.109  49.221  26.659  26.531 
8d4  26.261 101305.904   1.590 239.822  50.671  26.262  25.968 
7ef  25.850 101388.944  -5.321 328.399  51.746  26.198  25.812 
7cd  26.634 101363.360  -3.191 454.269  49.191  26.659  26.562 
8d4  26.231 101287.776   3.099 239.257  50.671  26.262  25.968 
7ef  25.850 101379.808  -4.560 330.566  51.746  26.198  25.812 
7cd  26.622 101372.664  -3.968 453.750  49.191  26.659  26.562 
26.198  25.812 
7cd  26.597 101362.520  -3.123 452.392  49.191  26.659  26.531 ,63562211528242
8d4  26.243 101291.264   2.808 239.715  50.671  26.262  25.937 
7ef  25.831 101374.600  -4.127 328.765  51.716  26.198  25.812 ,63562211528902
7cd  26.604 101364.256  -3.265 452.743  49.122  26.659  26.531 
8d4  26.231 101287.776   3.099 237.701  50.671  26.262  25.937 
7ef  25.819 101392.480  -5.617 326.049  51.716  26.198  25.812 
7cd  26.579 101370.096  -3.752 452.316  49.122  26.659  26.531 
8d4  26.224 101286.032   3.244 238.861  50.671  26.262  25.937 
7ef  25.819 101383.336  -4.856 330.169  51.693  26.187  25.812 
8d4  26.231 101290.904   2.837 239.746  50.671  26.262  25.937 
7ef  25.825 101378.968  -4.491 332.168  51.716  26.187  25.812 
7cd  26.573 101371.544  -3.873 453.781  49.091  26.659  26.531 
8d4  26.255 101297.888   2.256 241.287  50.671  26.262  25.937 ,63562211533342
7ef  25.831 101380.696  -4.634 331.344  51.746  26.187  25.812 
7cd  26.573 101365.168  -3.345 453.094  49.091  26.659  26.531 
8d4  26.237 101289.520   2.954 240.661  50.648  26.262  25.937 
7ef  25.819 101383.336  -4.856 329.452  51.777  26.187  25.812 
7cd  26.573 101355.576  -2.547 452.743  49.122  26.659  26.531 
7cd  26.579 101366.896  -3.487 452.743  49.122  26.659  26.531 
8d4  26.237 101289.520   2.954 238.708  50.648  26.262  25.937 
7ef  25.825 101375.912  -4.238 328.399  51.838  26.198  25.812 
7cd  26.573 101371.544  -3.873 452.377  49.122  26.659  26.531 
8d4  26.231 101290.904   2.837 238.616  50.678  26.262  25.937 ,63562211537927
7ef  25.819 101374.184  -4.095 331.375  51.838  26.198  25.812 
7cd  26.579 101357.320  -2.689 453.079  49.122  26.659  26.531 
8d4  26.231 101290.904   2.837 237.243  50.678  26.262  25.937 ,63562211539062
7ef  25.831 101374.600  -4.127 329.696  51.868  26.198  25.812 
8d4  26.237 101305.200   1.648 238.723  50.716  26.262  25.937 
7ef  25.831 101374.600  -4.127 328.704  51.868  26.198  25.812 ,63562211540341
7cd  26.560 101361.680  -3.054 453.369  49.160  26.659  26.531 
8d4  26.231 101294.048   2.576 240.020  50.716  26.262  25.937 
7ef  25.844 101384.168  -4.925 329.925  51.899  26.198  25.812 ,63562211541481
7cd  26.573 101355.576  -2.547 453.491  49.191  26.659  26.531 
8d4  26.218 101287.416   3.128 238.876  50.716  26.262  25.937 
7ef  25.844 101384.168  -4.925 327.819  51.899  26.209  25.812 ,63562211542621
7cd  26.579 101363.704  -3.223 452.743  49.191  26.659  26.531 
7cd  26.585 101365.440  -3.366 454.055  49.191  26.659  26.531 
8d4  26.231 101281.504   3.622 239.456  50.716  26.262  25.937 
7ef  25.850 101376.752  -4.306 330.062  51.899  26.209  25.812 ,63562211544901
7cd  26.573 101355.576  -2.547 453.842  49.191  26.670  26.531 
8d4  26.224 101289.168   2.983 238.815  50.716  26.262  25.937 ,63562211545942
7ef  25.856 101387.648  -5.215 330.123  51.899  26.209  25.843 
7cd  26.573 101355.576  -2.547 453.155  49.191  26.670  26.531 ,63562211546542
8d4  26.218 101293.688   2.607 239.440  50.716  26.262  25.937 
7ef  25.856 101387.648  -5.215 326.766  51.899  26.209  25.843 ,63562211547202
8d4  26.231 101309.728   1.270 240.203  50.709  26.262  25.937 
7ef  25.856 101381.544  -4.708 329.772  51.899  26.220  25.843 
7cd  26.573 101365.168  -3.345 452.880  49.191  26.659  26.531 
8d4  26.243 101303.808   1.765 240.051  50.678  26.262  25.937 ,63562211549362
7ef  25.868 101385.016  -4.993 327.987  51.868  26.209  25.843 ,63562211549485
7cd  26.579 101370.096  -3.752 452.529  49.160  26.670  26.531 
8d4  26.224 101286.032   3.244 238.159  50.678  26.262  25.937 
7ef  25.868 101375.864  -4.232 328.002  51.838  26.220  25.843 ,63562211550622
7cd  26.573 101368.360  -3.609 453.781  49.160  26.681  26.531 ,63562211551121
7cd  26.548 101355.024  -2.499 453.460  49.122  26.681  26.531 
8d4  26.243 101288.128   3.070 238.174  50.709  26.262  25.937 
7ef  25.868 101378.920  -4.486 327.865  51.807  26.220  25.843 ,63562211552901
7cd  26.548 101361.408  -3.028 453.125  49.122  26.691  26.531 
8d4  26.231 101290.904   2.837 238.754  50.709  26.262  25.937 ,63562211553930
7ef  25.874 101383.704  -4.888 329.315  51.777  26.220  25.843 
7cd  26.554 101363.144  -3.176 453.247  49.091  26.691  26.531 
8d4  26.243 101291.264   2.808 239.974  50.709  26.262  25.937 
7ef  25.868 101378.920  -4.486 329.315  51.777  26.220  25.843 
8d4  26.243 101303.808   1.765 240.783  50.709  26.262  25.937 
7ef  25.868 101378.920  -4.486 329.925  51.777  26.220  25.843 
7cd  26.536 101361.128  -3.006 453.002  49.023  26.702  26.531 
8d4  26.237 101292.656   2.692 238.494  50.739  26.262  25.937 
7ef  25.881 101382.392  -4.777 328.002  51.777  26.220  25.843 ,63562211557482
7cd  26.536 101357.928  -2.742 453.567  48.992  26.702  26.531 
8d4  26.231 101297.184   2.314 238.082  50.739  26.262  25.937 
7ef  25.868 101381.968  -4.740 330.276  51.777  26.220  25.843 
7cd  26.536 101357.928  -2.742 453.308  48.992  26.702  26.531 
7cd  26.536 101364.312  -3.271 454.238  48.992  26.702  26.531 
8d4  26.231 101290.904   2.837 243.942  50.709  26.262  25.937 ,63562211560781
7ef  25.868 101397.216  -6.008 332.656  51.807  26.230  25.843 ,63562211560921
7cd  26.536 101370.704  -3.804 455.993  48.954  26.713  26.531 ,63562211561402
8d4  26.218 101293.688   2.607 245.346  50.716  26.262  25.937 
7ef  25.874 101392.848  -5.649 332.336  51.777  26.230  25.843 ,63562211562061
7cd  26.529 101365.776  -3.392 455.978  48.924  26.713  26.531 
8d4  26.218 101281.160   3.651 247.146  50.678  26.262  25.937 ,63562211563081
7ef  25.874 101380.648  -4.629 328.170  51.777  26.230  25.843 
8d4  26.224 101282.888   3.506 244.094  50.716  26.262  25.937 
7ef  25.874 101386.752  -5.141 329.406  51.746  26.230  25.843 
7cd  26.498 101360.272  -2.938 456.115  48.924  26.713  26.531 
8d4  26.224 101289.168   2.983 244.262  50.739  26.262  25.937 ,63562211565362
7ef  25.881 101394.584  -5.791 327.468  51.746  26.230  25.843 ,63562211565483
7cd  26.480 101361.456  -3.033 454.284  48.893  26.713  26.531 ,63562211565982
8d4  26.218 101287.416   3.128 239.974  50.716  26.262  25.937 ,63562211566502
7ef  25.887 101384.120  -4.919 327.514  51.746  26.220  25.843 
7cd  26.480 101361.456  -3.033 453.765  48.893  26.713  26.531 
7cd  26.492 101361.736  -3.059 453.170  48.893  26.713  26.500 
8d4  26.237 101298.928   2.171 240.875  50.709  26.262  25.937 
7ef  25.881 101376.280  -4.269 327.301  51.746  26.230  25.843 
7cd  26.474 101366.104  -3.419 453.567  48.893  26.713  26.500 
8d4  26.249 101296.152   2.401 243.270  50.709  26.262  25.937 
7ef  25.893 101379.752  -4.555 326.934  51.746  26.230  25.843 ,63562211570062
7cd  26.461 101356.224  -2.599 455.276  48.924  26.713  26.500 
8d4  26.243 101294.400   2.547 242.080  50.709  26.262  25.937 
7ef  25.893 101379.752  -4.555 327.484  51.716  26.230  25.843 
8d4  26.224 101289.168   2.983 241.012  50.671  26.262  25.937 
7ef  25.905 101389.328  -5.353 327.178  51.716  26.230  25.843 
7cd  26.474 101356.512  -2.621 455.337  48.924  26.713  26.500 
8d4  26.231 101284.640   3.360 243.255  50.671  26.262  25.968 ,63562211573363
7cd  26.449 101362.336  -3.107 456.314  48.924  26.713  26.500 
8d4  26.243 101291.264   2.808 242.889  50.671  26.262  25.968 ,63562211574502
7ef  25.893 101388.896  -5.316 327.163  51.693  26.241  25.843 
7cd  26.449 101359.144  -2.843 455.245  48.924  26.713  26.500 
7cd  26.424 101352.176  -2.261 455.398  48.924  26.713  26.500 
8d4  26.237 101286.384   3.215 243.453  50.671  26.273  25.968 
7ef  25.893 101373.656  -4.047 325.943  51.632  26.220  25.843 
7cd  26.424 101364.960  -3.323 456.146  48.893  26.713  26.500 ,63562211577425
8d4  26.237 101289.520   2.954 246.673  50.671  26.273  25.968 
7ef  25.868 101378.920  -4.486 328.079  51.632  26.230  25.843 
7cd  26.437 101365.240  -3.350 456.146  48.893  26.713  26.500 
8d4  26.243 101294.400   2.547 244.461  50.671  26.273  25.937 
7ef  25.868 101385.016  -4.993 328.231  51.632  26.220  25.843 
8d4  26.224 101289.168   2.983 242.919  50.671  26.273  25.937 
7ef  25.868 101391.112  -5.501 327.682  51.632  26.220  25.843 ,63562211580362
7cd  26.418 101366.416  -3.445 455.123  48.893  26.702  26.468 
8d4  26.243 101297.536   2.285 243.652  50.671  26.262  25.937 ,63562211581363
7ef  25.862 101383.280  7cd  26.400 101361.200  -3.012 455.474  48.893  26.702  26.468 
8d4  26.237 101289.520   2.954 245.574  50.671  26.262  25.937 
7ef  25.856 101375.448  -4.201 331.878  51.632  26.209  25.843 
7cd  26.393 101372.224  -3.931 456.634  48.893  26.691  26.468 
7ef  25.850 101379.808  -4.560 330.932  51.632  26.220  25.843 
7cd  26.387 101364.104  -3.255 454.559  48.954  26.702  26.468 
8d4  26.243 101294.400   2.547 237.411  50.671  26.262  25.937 
7ef  25.844 101378.072  -4.417 329.544  51.632  26.209  25.843 
7cd  26.387 101360.912  -2.991 452.285  48.992  26.691  26.468 
8d4  26.231 101297.184   2.314 237.075  50.671  26.262  25.937 
7ef  25.844 101387.216  -5.178 328.857  51.601  26.209  25.843 
7cd  26.362 101353.960  -2.409 452.667  48.992  26.691  26.468 ,63562211586565
8d4  26.243 101291.264   2.808 236.251  50.671  26.262  25.968 ,63562211587082
7ef  25.844 101375.016  -4.164 326.400  51.601  26.209  25.843 
8d4  26.243 101303.808   1.765 237.197  50.671  26.273  25.968 
7ef  25.844 101390.264  -5.432 327.148  51.601  26.209  25.843 
7cd  26.362 101360.336  -2.943 451.904  48.992  26.691  26.437 ,63562211588842
8d4  26.243 101300.680   2.023 237.289  50.709  26.273  25.968 
7ef  25.844 101384.168  -4.925 327.117  57cd  26.350 101353.664  -2.388 452.285  48.992  26.691  26.437 ,63562211589982
8d4  26.243 101297.536   2.285 239.151  50.709  26.273  25.968 
7ef  25.844 101384.168  -4.925 327.835  51.632  26.209  25.812 ,63562211590641
7cd  26.350 101369.624  -3.715 452.270  49.023  26.681  26.437 
7ef  25.844 101381.120  -4.671 329.711  51.601  26.209  25.812 
7cd  26.362 101373.112  -4.005 452.911  49.061  26.681  26.437 ,63562211592281
8d4  26.249 101289.872   2.924 239.257  50.709  26.273  25.968 
7ef  25.831 101383.752  -4.888 329.147  51.601  26.209  25.812 
7cd  26.350 101360.048  -2.917 451.782  49.061  26.681  26.437 
8d4  26.255 101294.760   2.518 236.038  50.709  26.273  25.968 
7ef  25.844 101384.168  -4.925 326.828  51.601  26.209  25.812 
7cd  26.350 101366.432  -3.450 451.843  49.091  26.681  26.437 
8d4  26.237 101292.656   2.692 236.419  50.709  26.284  25.968 
7ef  25.831 101383.752  -4.888 327.026  51.601  26.209  25.812 
8d4  26.231 101290.904   2.837 237.854  50.709  26.284  25.968 ,63562211596241
7ef  25.831 101383.752  -4.888 328.155  51.601  26.209  25.812 ,63562211596361
7cd  26.331 101361.208  -3.012 451.950  49.122  26.681  26.437 
8d4  26.243 101294.400   2.547 238.037  50.709  26.284  25.968 
7cd  26.325 101356.272  -2.605 452.774  49.122  26.691  26.437 
8d4  26.243 101294.400   2.547 236.587  50.709  26.284  25.968 
7ef  25.819 101371.136  -3.841 327.880  51.601  26.209  25.812 
7cd  26.338 101366.152  -3.424 452.011  49.122  26.681  26.437 
7ef  25.844 101378.072  -4.417 328.460  51.601  26.209  25.812 
7cd  26.319 101360.920  -2.991 452.545  49.122  26.681  26.437 ,63562211600282
8d4  26.255 101297.888   2.256 237.823  50.709  26.284  25.968 
7ef  25.838 101382.440  -4.782 328.216  51.601  26.209  25.812 
7cd  26.325 101362.664  -3.133 453.567  49.122  26.681  26.437 ,63562211601422
8d4  26.249 101302.416   1.881 237.411  50.709  26.284  25.968 
7ef  25.850 101388.944  -5.321 329.101  51.632  26.209  25.812 
7cd  26.313 101359.184  -2.843 454.345  49.122  26.681  26.437 ,63562211602562
8d4  26.243 101300.680   2.023 238.357  50.709  26.284  25.968 
7ef  25.844 101384.168  -4.925 328.933  51.632  26.209  25.812 
8d4  26.255 101304.168   1.735 237.625  50.709  26.284  25.968 
7ef  25.831 101380.696  -4.634 328.918  51.632  26.209  25.812 ,63562211604362
7cd  26.307 101347.856  -1.902 453.933  49.091  26.691  26.437 
8d4  26.261 101296.496   2.372 238.128  50.739  26.284  25.968 ,63562211605382
7ef  25.831 101380.696  -4.634 327cd  26.301 101355.704  -2.557 452.087  49.091  26.681  26.406 
8d4  26.261 101296.496   2.372 234.207  50.739  26.284  25.968 ,63562211606522
7ef  25.819 101380.280  -4.602 327.362  51.662  26.198  25.812 
7cd  26.319 101360.920  -2.991 454.467  49.122  26.681  26.437 ,63562211607142
7ef  25.838 101388.528  -5.289 328.689  51.693  26.198  25.812 ,63562211607802
7cd  26.307 101363.832  -3.234 454.132  49.122  26.681  26.406 
8d4  26.274 101309.400   1.299 238.296  50.709  26.284  25.968 
7ef  25.819 101383.336  -4.856 328.002  51.746  26.198  25.812 
7cd  26.301 101349.320  -2.023 454.299  49.160  26.681  26.406 ,63562211609424
8d4  26.243 101285.000   3.331 236.862  50.709  26.284  25.968 
7ef  25.825 101369.824  -3.730 329.162  51.777  26.198  25.812 
7cd  26.319 101367.312  -3.519 454.605  49.191  26.670  26.406 
8d4  26.261 101299.624   2.113 238.998  50.709  26.295  25.968 ,63562211611104
7ef  25.831 101380.696  -4.634 329.605  51.777  26.198  25.812 
8d4  26.274 101296.848   2.343 240.478  50.709  26.295  25.968 
7ef  25.831 101386.800  -5.141 329.498  51.807  26.198  25.812 
7cd  26.313 101352.800  -2.314 455.032  49.221  26.659  26.437 ,63562211612862
8d4  26.267 101295.104   2.489 239.913  50.709  26.295  25.968 ,63562211613381
7ef  25.7cd  26.319 101360.920  -2.991 456.344  49.221  26.659  26.437 ,63562211614002
8d4  26.261 101296.496   2.372 240.966  50.709  26.295  25.968 
7ef  25.831 101380.696  -4.634 331.802  51.777  26.198  25.812 
7cd  26.331 101358.016  -2.747 456.085  49.259  26.659  26.437 ,63562211615146
7ef  25.825 101385.072  -4.999 331.588  51.777  26.198  25.812 ,63562211615802
7cd  26.325 101356.272  -2.605 455.551  49.290  26.659  26.437 
8d4  26.274 101303.128   1.820 243.255  50.709  26.295  25.968 
7ef  25.844 101378.072  -4.417 331.130  51.777  26.209  25.812 
7cd  26.338 101359.768  -2.895 455.047  49.290  26.659  26.437 ,63562211617451
8d4  26.261 101290.224   2.895 240.982  50.709  26.295  25.968 
7ef  25.831 101383.752  -4.888 331.024  51.777  26.198  25.812 
7cd  26.338 101366.152  -3.424 454.772  49.259  26.659  26.437 ,63562211618582
8d4  26.280 101298.592   2.198 243.133  50.709  26.295  25.968 
7ef  25.825 101375.912  -4.238 330.505  51.746  26.198  25.812 
8d4  26.267 101291.968   2.750 240.676  50.709  26.305  25.968 
7ef  25.831 101383.752  -4.888 330.093  51.746  26.198  25.812 
7cd  26.319 101360.920  -2.991 453.796  49.191  26.659  26.437 ,63562211620862
8d4  26.267 101295.104   2.489 233.276  50.709  26.305  25.968 
7cd  26.344 101367.880  -3.567 450.698  49.160  26.659  26.437 
8d4  26.267 101298.240   2.227 230.987  50.709  26.295  25.968 
7ef  25.825 101394.208  -5.760 324.554  51.746  26.198  25.812 
7cd  26.344 101361.504  -3.038 452.087  49.122  26.659  26.437 
7ef  25.831 101380.696  -4.634 326.644  51.746  26.198  25.812 ,63562211623802
7cd  26.350 101360.048  -2.917 451.019  49.122  26.659  26.437 
8d4  26.267 101298.240   2.227 233.947  50.709  26.305  25.968 
7ef  25.831 101389.848  -5.395 325.637  51.716  26.198  25.812 
7cd  26.338 101369.352  -3.693 454.010  49.122  26.659  26.437 ,63562211625443
8d4  26.267 101295.104   2.489 238.540  50.709  26.305  25.968 ,63562211625962
7ef  25.844 101393.320  -5.686 326.644  51.716  26.198  25.812 ,63562211626082
7cd  26.331 101358.016  -2.747 456.329  49.122  26.659  26.437 ,63562211626581
8d4  26.267 101295.104   2.489 242.416  50.709  26.305  25.968 
7ef  25.831 101386.800  -5.141 329.254  51.716  26.198  25.812 ,63562211627242
8d4  26.267 101298.240   2.227 235.549  50.709  26.305  25.968 
7ef  25.831 101386.800  -5.141 326.843  51.716  26.209  25.812 
7cd  26.325 101353.088  -2.335 450.668  49.091  26.659  26.437 
8d4  26.267 101301.376   1.968 227.188  50.709  26.295  25.968 ,63562211629402
7cd  26.331 101358.016  -2.747 447.540  49.091  26.659  26.437 
8d4  26.267 101291.968   2.750 225.036  50.709  26.295  25.968 
7ef  25.850 101388.944  -5.321 324.584  51.716  26.209  25.812 
7cd  26.350 101356.840  -2.652 446.350  49.091  26.659  26.437 
7cd  26.344 101361.504  -3.038 446.517  49.091  26.659  26.437 
8d4  26.267 101295.104   2.489 226.028  50.709  26.305  25.968 
7ef  25.862 101383.280  -4.851 323.440  51.746  26.209  25.812 
7cd  26.331 101358.016  -2.747 446.975  49.091  26.659  26.437 ,63562211633442
8d4  26.274 101303.128   1.820 224.945  50.709  26.295  25.968 
7ef  25.844 101378.072  -4.417 323.791  51.716  26.209  25.812 ,63562211634102
7cd  26.325 101362.664  -3.133 446.487  49.122  26.659  26.437 
8d4  26.267 101295.104   2.489 224.319  50.709  26.295  25.968 ,63562211635102
7ef  25.856 101381.544  -4.708 324.203  51.716  26.220  25.812 ,63562211635242
8d4  26.267 101298.240   2.227 239.196  50.709  26.295  25.968 ,63562211636262
7ef  25.856 101375.448  -4.201 326.431  51.746  26.209  25.843 
7cd  26.319 101360.920  -2.991 455.612  49.191  26.659  26.406 
8d4  26.280 101292.320   2.721 241.317  50.739  26.295  25.968 
7cd  26.319 101354.544  -2.457 456.115  49.191  26.659  26.406 
8d4  26.267 101295.104   2.489 242.355  50.739  26.295  25.968 ,63562211638541
7ef  25.850 101382.848  -4.814 327.804  51.777  26.220  25.812 ,63562211638662
7cd  26.313 101362.384  -3.112 456.344  49.191  26.659  26.406 
7cd  26.319 101357.736  -2.726 455.825  49.259  26.659  26.406 
8d4  26.267 101295.104   2.489 240.356  50.739  26.295  25.968 
7ef  25.838 101373.288  -4.021 327.896  51.746  26.220  25.812 
7cd  26.325 101369.048  -3.667 450.210  49.290  26.659  26.406 ,63562211641448
8d4  26.274 101293.720   2.605 228.561  50.739  26.284  25.968 
7ef  25.844 101384.168  -4.925 324.020  51.746  26.220  25.843 
7cd  26.325 101375.432  -4.195 449.890  49.328  26.659  26.406 
8d4  26.267 101291.968   2.750 229.446  50.739  26.284  25.968 ,63562211643124
7ef  25.831 101380.696  -4.634 329.711  51.746  26.209  25.812 ,63562211643242
8d4  26.280 101295.464   2.459 229.125  50.739  26.284  25.968 ,63562211644262
7ef  25.856 101390.696  -5.469 329.635  51.746  26.209  25.812 ,63562211644382
7cd  26.319 101370.504  -3.789 450.439  49.328  26.659  26.406 
8d4  26.255 101297.888   2.256 230.575  50.770  26.284  25.968 
7cd  26.319 101354.544  -2.457 450.286  49.328  26.659  26.406 
8d4  26.249 101283.600   3.448 230.163  50.770  26.284  25.968 
7ef  25.819 101374.184  -4.095 328.338  51.716  26.209  25.812 
7cd  26.313 101352.800  -2.314 449.066  49.358  26.659  26.406 
807 101379.856  -4.565 327.575  51.716  26.209  25.812 
7cd  26.325 101349.888  -2.071 448.715  49.389  26.659  26.406 ,63562211648302
8d4  26.243 101281.856   3.593 224.945  50.770  26.273  25.968 ,63562211648842
7ef  25.819 101377.240  -4.349 326.538  51.693  26.209  25.812 
7cd  26.313 101359.184  -2.843 447.784  49.427  26.659  26.406 ,63562211649442
8d4  26.255 101294.760   2.518 229.263  50.770  26.273  25.968 
7ef  25.794 101379.432  -4.528 327.148  51.693  26.198  25.812 ,63562211650102
7cd  26.325 101365.848  -3.397 450.119  49.427  26.659  26.406 
8d4  26.237 101292.656   2.692 228.378  50.770  26.273  25.968 
7ef  25.807 101379.856  -4.565 325.576  51.662  26.198  25.812 
8d4  26.261 101293.360   2.634 228.622  50.808  26.273  25.968 ,63562211652262
7ef  25.794 101382.488  -4.782 327.072  51.662  26.198  25.812 ,63562211652382
7cd  26.331 101351.624  -2.214 450.302  49.427  26.659  26.406 
8d4  26.255 101291.616   2.779 230.667  50.808  26.273  25.968 
7cd  26.344 101348.720  -1.976 450.622  49.427  26.659  26.406 
8d4  26.255 101294.760   2.518 229.202  50.808  26.273  25.968 
7ef  25.794 101382.488  -4.782 330.825  51.662  26.198  25.812 
7cd  26.350 101363.240  -3.181 457.839  49.427  26.659  26.406 
7ef  25.801 101390.312  -5.437 327.453  51.662  26.187  25.812 
7cd  26.350 101356.840  -2.652 457.580  49.427  26.659  26.406 
8d4  26.243 101288.128   3.070 244.934  50.808  26.262  25.968 
7ef  25.782 101382.072  -4.750 331.680  51.662  26.187  25.812 
7cd  26.356 101364.984  -3.329 458.602  49.389  26.659  26.437 
8d4  26.255 101304.168   1.735 245.666  50.808  26.262  25.968 
7ef  25.782 101382.072  -4.750 328.140  51.662  26.187  25.812 
7cd  26.375 101363.808  -3.228 457.305  49.358  26.659  26.437 
8d4  26.255 101297.888   2.256 243.942  50.808  26.262  25.968 
7ef  25.776 101383.392  -4.861 326.599  51.662  26.187  25.812 
8d4  26.243 101294.400   2.547 243.301  50.808  26.262  25.937 
7ef  25.770 101375.560  -4.206 330.490  51.662  26.187  25.781 
7cd  26.369 101355.688  -2.552 457.839  49.328  26.659  26.406 
8d4  26.249 101286.744   3.186 245.056  50.808  26.262  25.937 
7cd  26.375 101363.808  -3.228 456.817  49.328  26.649  26.406 
8d4  26.255 101301.032   1.994 242.172  50.808  26.262  25.937 
7ef  25.758 101384.272  -4.935 331.542  51.693  26.177  25.781 
7cd  26.369 101355.688  -2.552 458.129  49.328  26.659  26.406 
7ef  25.758 101378.176  -4.428 330.703  51.693  26.177  25.781 ,63562211663827
7cd  26.387 101364.104  -3.255 458.251  49.328  26.649  26.406 
8d4  26.255 101291.616   2.779 243.667  50.770  26.262  25.937 
7ef  25.745 101374.720  -4.137 330.871  51.716  26.166  25.781 
7cd  26.393 101369.040  -3.667 456.466  49.358  26.659  26.437 ,63562211665487
8d4  26.243 101294.400   2.547 243.194  50.770  26.262  25.937 
7ef  25.751 101388.632  -5.295 327.865  51.716  26.166  25.781 
7cd  26.393 101369.040  -3.667 455.978  49.358  26.649  26.437 ,63562211666602
8d4  26.255 101288.488   3.041 239.807  50.770  26.262  25.937 ,63562211667122
7ef  25.745 101389.960  -5.406 328.094  51.746  26.166  25.781 
8d4  26.255 101297.888   2.256 242.904  50.770  26.262  25.937 
7ef  25.739 101385.176  -5.009 328.613  51.777  26.166  25.781 
7cd  26.393 101362.648  -3.133 455.612  49.389  26.638  26.437 
8d4  26.249 101293.016   2.663 239.990  50.770  26.262  25.937 
7cd  26.393 101359.456  -2.869 455.352  49.389  26.638  26.437 
8d4  26.243 101297.536   2.285 237.640  50.770  26.262  25.937 ,63562211670562
7ef  25.733 101374.280  -4.100 329.055  51.777  26.155  25.750 
7cd  26.406 101369.336  -3.688 456.741  49.427  26.638  26.437 
7ef  25.727 101384.744  -4.972 330.429  51.777  26.145  25.750 
